time,open,high,low,close
2022-02-03,1806.81,1809.01,1788.64,1805.96
2022-02-04,1804.92,1814.91,1792.19,1807.53
2022-02-07,1806.54,1823.58,1806.16,1821.98
2022-02-08,1820.43,1828.8,1815.41,1827.18
2022-02-09,1825.99,1835.84,1824.66,1833.16
2022-02-10,1832.9,1841.95,1821.62,1827.12
2022-02-11,1826.45,1865.4,1820.9,1862.2
2022-02-14,1861.23,1874.14,1850.8,1871.53
2022-02-15,1871.4,1879.5,1844.52,1853.16
2022-02-16,1853.27,1872.6,1850.3,1872.4
2022-02-17,1869.49,1901.15,1867.83,1898.88
2022-02-18,1898.31,1902.49,1886.62,1896.17
2022-02-21,1899.67,1908.24,1887.63,1903.8
2022-02-22,1907.06,1914.12,1891.44,1900.6
2022-02-23,1898.84,1910.52,1889.69,1909.71
2022-02-24,1908.96,1974.38,1878.1,1897.72
2022-02-25,1904.64,1921.51,1883.09,1890.23
2022-02-28,1921.36,1928.41,1890.86,1908.99
2022-03-01,1906.93,1946,1901.38,1945.72
2022-03-02,1942.17,1947.9,1913.95,1925.38
2022-03-03,1928.68,1941.33,1922.03,1937.44
2022-03-04,1936.05,1970.29,1929.65,1968.42
2022-03-07,1979.59,2002.58,1960.97,1996.64
2022-03-08,1996.42,2070.52,1981.01,2052.04
2022-03-09,2050.27,2059.19,1976.13,1993.89
2022-03-10,1990.61,2009.13,1970.76,1996.68
2022-03-11,1994.74,1999.04,1958.69,1984.08
2022-03-14,1988.09,1989.58,1949.72,1950.63
2022-03-15,1951.07,1954.6,1907.05,1917.68
2022-03-16,1918.45,1929.53,1895.07,1926.16
2022-03-17,1927.61,1949.81,1923.23,1942.47
2022-03-18,1942.77,1945.4,1917.94,1920.81
2022-03-21,1920.61,1941.16,1917.93,1935.75
2022-03-22,1935.37,1938.37,1910.66,1921.32
2022-03-23,1921.19,1948.42,1915.64,1944.09
2022-03-24,1943.25,1966.18,1937.37,1957.57
2022-03-25,1957.85,1964.28,1943.13,1956.02
2022-03-28,1956.55,1960.28,1916.99,1922.66
2022-03-29,1920.87,1929.34,1890.05,1919.45
2022-03-30,1918.44,1938.51,1915.92,1932.5
2022-03-31,1932.61,1949.83,1919.17,1937.04
2022-04-01,1936.83,1939.57,1918.04,1924.17
2022-04-04,1923.86,1936.9,1915.43,1932.58
2022-04-05,1932.55,1944.58,1918.01,1923.33
2022-04-06,1923.18,1933.45,1915.06,1925.13
2022-04-07,1924,1937.78,1920.55,1931.5
2022-04-08,1931.45,1948.14,1927.68,1945.78
2022-04-11,1946.16,1969.57,1939.98,1953.54
2022-04-12,1953.9,1978.58,1949.64,1966.48
2022-04-13,1966.65,1981.57,1962.86,1978.02
2022-04-14,1977.23,1980.34,1960.48,1973.3
2022-04-18,1972.48,1998.32,1968.9,1978.56
2022-04-19,1976.41,1981.96,1943.66,1950.01
2022-04-20,1949.93,1958.26,1939.25,1957.42
2022-04-21,1956.9,1957.42,1936.73,1951.14
2022-04-22,1951.03,1955.6,1926.55,1932.11
2022-04-25,1930.22,1935.14,1891.52,1897.85
2022-04-26,1897.79,1911.16,1895.7,1905.12
2022-04-27,1905.57,1907.03,1881.32,1885.79
2022-04-28,1885.53,1896.72,1872.09,1894.6
2022-04-29,1894.59,1919.88,1892.54,1897.41
2022-05-02,1896.63,1899.9,1854.46,1862.85
2022-05-03,1863.29,1878.11,1850.38,1868.15
2022-05-04,1867.82,1889.78,1861.48,1881.16
2022-05-05,1882.86,1909.74,1872.48,1877.06
2022-05-06,1876.61,1892.49,1866.07,1883.11
2022-05-09,1883.1,1886.15,1851.67,1853.65
2022-05-10,1853.59,1865.45,1835.39,1838.32
2022-05-11,1838.51,1858.12,1832.02,1852.42
2022-05-12,1851.83,1858.75,1821.26,1821.87
2022-05-13,1822.1,1828.79,1799.06,1811.99
2022-05-16,1808.76,1826.96,1786.8,1823.86
2022-05-17,1824.83,1836.1,1812.9,1814.76
2022-05-18,1814.32,1824.73,1807.37,1816.5
2022-05-19,1816.1,1849.21,1810.91,1841.98
2022-05-20,1841.57,1849.41,1832.33,1845.53
2022-05-23,1847.68,1865.4,1843.58,1853.43
2022-05-24,1853.5,1869.75,1849.34,1866.38
2022-05-25,1864.92,1868.05,1842.42,1853.05
2022-05-26,1852.9,1854.3,1841,1850.61
2022-05-27,1849.53,1861.94,1847.98,1854.08
2022-05-30,1852.81,1863.98,1848.08,1854.13
2022-05-31,1855.57,1857.06,1835.02,1837.36
2022-06-01,1836.59,1850.01,1828.5,1846.12
2022-06-02,1846.19,1870.41,1844.06,1868.62
2022-06-03,1868.91,1874.09,1847.36,1850.72
2022-06-06,1849.8,1857.78,1840.68,1841.61
2022-06-07,1840.21,1855.56,1836.92,1852.22
2022-06-08,1852.23,1859.7,1844.56,1853.13
2022-06-09,1852.19,1855.32,1840.02,1848.12
2022-06-10,1847.87,1875.86,1825.1,1871.51
2022-06-13,1878.1,1878.9,1819.06,1819.23
2022-06-14,1819.81,1831.56,1805.11,1808.17
2022-06-15,1808.05,1841.8,1807.04,1833.69
2022-06-16,1832.99,1857.53,1816.02,1856.59
2022-06-17,1855.06,1855.67,1833.79,1840.12
2022-06-20,1836.81,1846.1,1834.64,1838.54
2022-06-21,1838,1843.65,1828.57,1833.06
2022-06-22,1832.72,1847.82,1823.36,1837.95
2022-06-23,1837.01,1846.1,1822.5,1822.62
2022-06-24,1822.51,1831.78,1816.92,1827.05
2022-06-27,1834.77,1841.05,1820.73,1822.49
2022-06-28,1822.09,1829.49,1818.44,1819.81
2022-06-29,1819.37,1833.02,1812.05,1817.9
2022-06-30,1817.69,1825.13,1802.69,1807.17
2022-07-01,1807.12,1809.31,1784.5,1807.66
2022-07-04,1809.74,1814.32,1803.96,1807.62
2022-07-05,1807.55,1812.12,1763.89,1764.63
2022-07-06,1765.51,1772.84,1732.26,1739.06
2022-07-07,1737.83,1749.02,1736.48,1740.16
2022-07-08,1740.18,1757.98,1728.98,1742.39
2022-07-11,1741.11,1744.49,1731.27,1734.05
2022-07-12,1733.57,1744.2,1723.17,1726.07
2022-07-13,1725.93,1745.34,1707.15,1735.54
2022-07-14,1735.36,1736.26,1697.52,1709.69
2022-07-15,1710.56,1716.5,1699.06,1706.96
2022-07-18,1707.12,1723.87,1705.87,1708.95
2022-07-19,1709.36,1718.39,1705.29,1711.52
2022-07-20,1711.6,1714.4,1692.29,1696.49
2022-07-21,1696.3,1720.12,1680.87,1718.18
2022-07-22,1717.98,1739.21,1712.81,1727.31
2022-07-25,1726.59,1736.18,1714.69,1719.62
2022-07-26,1719.05,1728.12,1713.56,1717.18
2022-07-27,1717.22,1740.14,1711.44,1734.25
2022-07-28,1734.11,1757.06,1733.81,1755.81
2022-07-29,1755.67,1767.92,1752.04,1765.82
2022-08-01,1764.74,1775.18,1758.25,1772.08
2022-08-02,1771.99,1787.96,1760.4,1761
2022-08-03,1761.36,1772.72,1754.24,1765.43
2022-08-04,1765.18,1794.91,1763.13,1791.09
2022-08-05,1790.79,1794.84,1764.94,1774.98
2022-08-08,1772.72,1790.02,1770.4,1788.95
2022-08-09,1788.74,1800.4,1783.18,1794.29
2022-08-10,1795.07,1807.9,1787.45,1792.17
2022-08-11,1792.19,1799.24,1783.44,1789.42
2022-08-12,1789.65,1802.15,1784.92,1801.74
2022-08-15,1802.24,1802.24,1772.96,1779.41
2022-08-16,1779.84,1783.15,1771.37,1775.45
2022-08-17,1775.64,1782.29,1759.8,1761.94
2022-08-18,1762.32,1772.38,1755.31,1758.36
2022-08-19,1758.86,1759.3,1745.48,1747.02
2022-08-22,1746.83,1749.07,1727.75,1736.09
2022-08-23,1735.99,1754.07,1730.78,1747.76
2022-08-24,1747.87,1755.84,1742.44,1751.22
2022-08-25,1751.2,1765.53,1749.83,1758.64
2022-08-26,1758.57,1758.93,1734.15,1738.27
2022-08-29,1735.96,1745.48,1720.26,1737.48
2022-08-30,1737.15,1740.48,1721.2,1724.25
2022-08-31,1723.48,1726.5,1709.66,1710.95
2022-09-01,1710.98,1711.38,1688.8,1697.49
2022-09-02,1696.58,1718,1694.99,1712.34
2022-09-05,1711.76,1715.78,1707.75,1710.08
2022-09-06,1709.61,1726.74,1699.83,1701.83
2022-09-07,1702.13,1719.39,1691.29,1718.24
2022-09-08,1718.35,1728.18,1703.97,1708.47
2022-09-09,1708.81,1729.46,1708.47,1717.38
2022-09-12,1717.26,1735.12,1711.93,1724.65
2022-09-13,1724.94,1731.77,1697.02,1702.28
2022-09-14,1701.77,1707.1,1693.63,1697.33
2022-09-15,1697.51,1698.27,1660.34,1664.63
2022-09-16,1664.83,1680.36,1654.11,1675.94
2022-09-19,1674.5,1679.9,1659.64,1675.63
2022-09-20,1675.9,1679.48,1659.99,1664.8
2022-09-21,1664.93,1688.07,1653.81,1673.73
2022-09-22,1673.38,1684.86,1655.66,1671.22
2022-09-23,1671.36,1675.98,1639.67,1644.99
2022-09-26,1645.23,1649.7,1621.11,1622.43
2022-09-27,1622.14,1642.46,1622.1,1629.16
2022-09-28,1629.36,1662.77,1614.82,1659.92
2022-09-29,1659.58,1664.87,1641.51,1660.48
2022-09-30,1660.57,1675.38,1659.21,1660.91
2022-10-03,1660.66,1701.5,1659.63,1699.58
2022-10-04,1699.33,1729.45,1695.18,1726.3
2022-10-05,1725.83,1727.76,1700.45,1716.21
2022-10-06,1716.7,1725.49,1706.9,1712.42
2022-10-07,1712.53,1714.82,1690.58,1694.78
2022-10-10,1695.55,1699.91,1665.7,1668.02
2022-10-11,1668.49,1683.91,1660.96,1666.14
2022-10-12,1666.35,1678.32,1661.34,1673.1
2022-10-13,1673.82,1682.42,1642.42,1666.08
2022-10-14,1666.27,1671.78,1640.2,1644.2
2022-10-17,1644.12,1668.42,1643.99,1650.55
2022-10-18,1650.45,1660.93,1645.82,1651.95
2022-10-19,1651.83,1654.4,1627.67,1629.04
2022-10-20,1629.24,1645.62,1622.41,1628.06
2022-10-21,1627.86,1657.13,1617.18,1657
2022-10-24,1659.53,1670.75,1643.97,1649.38
2022-10-25,1650.14,1662.4,1638.27,1653.1
2022-10-26,1653.03,1674.96,1649.7,1664.6
2022-10-27,1664.02,1670.84,1654.86,1663.29
2022-10-28,1662.84,1667.01,1638,1645.47
2022-10-31,1643.22,1645.62,1631.81,1633.54
2022-11-01,1632.96,1657.06,1630.79,1647.68
2022-11-02,1647.8,1669.5,1634.66,1635.07
2022-11-03,1635.41,1641,1616.64,1629.57
2022-11-04,1629.43,1681.68,1628.6,1680.56
2022-11-07,1675.17,1681.87,1666.89,1675.26
2022-11-08,1675.16,1716.87,1664.68,1712.39
2022-11-09,1711.71,1722.29,1702.2,1706.86
2022-11-10,1706.52,1757.21,1703.82,1755.45
2022-11-11,1754.3,1772.6,1747.24,1770.35
2022-11-14,1764.42,1775.08,1753.22,1771.09
2022-11-15,1770.83,1786.48,1767.08,1778.59
2022-11-16,1778.63,1785.07,1770.3,1773.73
2022-11-17,1773.38,1774.74,1754.45,1760.14
2022-11-18,1760.38,1767.69,1747.51,1750.09
2022-11-21,1751.15,1752.95,1732.51,1737.68
2022-11-22,1737.97,1749.79,1737.03,1739.92
2022-11-23,1739.98,1753.32,1726.57,1749.4
2022-11-24,1748.86,1758.63,1748.86,1755.08
2022-11-25,1754.84,1761.13,1745.95,1754.32
2022-11-28,1754.39,1763.72,1739.58,1741.46
2022-11-29,1740.47,1758.98,1739.43,1749.64
2022-11-30,1749.21,1770,1744.86,1768.4
2022-12-01,1768.29,1804.05,1768.18,1802.82
2022-12-02,1802.1,1804.41,1778.57,1798.7
2022-12-05,1796.34,1809.94,1765.8,1768.61
2022-12-06,1768.35,1780.84,1767.24,1771
2022-12-07,1770.98,1790.52,1768.67,1786.02
2022-12-08,1786.17,1794.84,1781.4,1788.9
2022-12-09,1789.69,1806.1,1788.46,1797.33
2022-12-12,1796.29,1797.12,1777.58,1781.27
2022-12-13,1781.06,1824.53,1780.72,1810.47
2022-12-14,1810.47,1814.14,1794.92,1807.21
2022-12-15,1806.7,1808.61,1773.74,1776.7
2022-12-16,1776.83,1794.25,1774.27,1792.97
2022-12-19,1792.89,1798.74,1783.76,1787.58
2022-12-20,1787.62,1821.15,1784.56,1817.6
2022-12-21,1817.82,1823.8,1811.83,1814.09
2022-12-22,1813.85,1820.41,1784.75,1792.38
2022-12-23,1792.71,1803.29,1791.14,1798.2
2022-12-27,1800.55,1833.26,1800.09,1813.48
2022-12-28,1813.3,1814.49,1797.02,1804.22
2022-12-29,1804.24,1820.13,1803.6,1814.78
2022-12-30,1813.93,1826.1,1813.3,1824.44
2023-01-03,1826.72,1849.96,1823.56,1839.47
2023-01-04,1838.83,1865.12,1836.12,1854.61
2023-01-05,1852.9,1858.95,1825.06,1832.87
2023-01-06,1829.35,1869.8,1829.33,1866.55
2023-01-09,1866.47,1881.48,1866.28,1871.63
2023-01-10,1871.44,1880.71,1867.71,1876.89
2023-01-11,1876.7,1886.59,1867.07,1875.68
2023-01-12,1875.06,1901.58,1872.15,1896.72
2023-01-13,1895.67,1921.88,1892.25,1920.83
2023-01-16,1919.38,1928.92,1910.82,1915.35
2023-01-17,1914.85,1918.98,1903.71,1908.49
2023-01-18,1908.48,1925.89,1896.51,1904.24
2023-01-19,1904.36,1935.17,1900.9,1932.07
2023-01-20,1932.05,1937.47,1920.67,1927.08
2023-01-23,1925.89,1935.47,1911.33,1930.8
2023-01-24,1931.05,1942.46,1917.14,1937.24
2023-01-25,1937.14,1948,1919.84,1946.12
2023-01-26,1946.5,1949.1,1918.55,1929.04
2023-01-27,1927.73,1934.96,1916.71,1928.56
2023-01-30,1927.87,1934.41,1920.64,1923.07
2023-01-31,1921.25,1931.11,1900.7,1928.06
2023-02-01,1928.22,1954.5,1920.5,1950.06
2023-02-02,1951.07,1959.67,1911.28,1912.57
2023-02-03,1911.65,1918.55,1861.34,1865.73
2023-02-06,1861.18,1881.31,1859.92,1867.56
2023-02-07,1866.84,1884.32,1864.93,1873.66
2023-02-08,1873.05,1886.33,1869.02,1875.42
2023-02-09,1875.49,1890.22,1858.88,1861.54
2023-02-10,1861.83,1872.15,1852.73,1865.48
2023-02-13,1864.73,1866.58,1850.46,1853.36
2023-02-14,1853.43,1870.5,1843.22,1854.34
2023-02-15,1854.03,1860.01,1830.39,1835.79
2023-02-16,1836.08,1845.25,1827.58,1836.37
2023-02-17,1836.68,1843.57,1818.88,1841.69
2023-02-20,1840.58,1847.47,1837.23,1841.18
2023-02-21,1841.62,1843.81,1830.21,1834.9
2023-02-22,1835.04,1846.01,1823.48,1825.14
2023-02-23,1825.28,1833.67,1817.39,1822.24
2023-02-24,1822.1,1827.77,1808.89,1810.91
2023-02-27,1810.76,1820.13,1806.59,1817.17
2023-02-28,1816.83,1831.15,1804.7,1826.63
2023-03-01,1826.63,1844.5,1823.05,1836.55
2023-03-02,1836.76,1838.93,1829.93,1835.57
2023-03-03,1835.57,1856.29,1835.57,1854.86
2023-03-06,1855.24,1858.28,1845.05,1846.56
2023-03-07,1846.39,1851.62,1812.66,1812.94
2023-03-08,1813.49,1824.22,1809.35,1813.66
2023-03-09,1813.77,1835.64,1811.87,1830.74
2023-03-10,1831.12,1870.09,1827.7,1867.33
2023-03-13,1880.78,1914.57,1871.45,1913.37
2023-03-14,1913.45,1914.1,1895.39,1903.84
2023-03-15,1903.48,1937.31,1885.66,1918.09
2023-03-16,1918.23,1933.43,1907.51,1919.3
2023-03-17,1920.49,1987.72,1918.2,1986.03
2023-03-20,1982.9,2009.74,1965.78,1978.63
2023-03-21,1978.77,1985.15,1935.36,1940.46
2023-03-22,1939.46,1978.78,1934.23,1969.64
2023-03-23,1970.21,2003.28,1964.52,1993.71
2023-03-24,1993.13,2002.89,1975.14,1977.77
2023-03-27,1978.89,1979.53,1943.94,1956.34
2023-03-28,1956.26,1975.25,1949.1,1973.51
2023-03-29,1973.26,1974.34,1958.65,1964.32
2023-03-30,1963.71,1984.29,1955.32,1980.15
2023-03-31,1980.41,1987.55,1966.85,1969.35
2023-04-03,1970.36,1990.46,1949.7,1984.37
2023-04-04,1984.2,2024.93,1976.86,2020.48
2023-04-05,2019.95,2032.04,2009.94,2020.7
2023-04-06,2020.83,2021.31,2000.79,2007.02
2023-04-10,1992.35,2006.39,1981.62,1991.14
2023-04-11,1990.92,2007.43,1988.72,2003.53
2023-04-12,2003.45,2028.22,2001.35,2014.77
2023-04-13,2014.36,2048.72,2013.77,2039.94
2023-04-14,2040.33,2047.34,1992.34,2004.13
2023-04-17,1999.35,2014.99,1981.14,1994.99
2023-04-18,1994.83,2011.8,1991.18,2005.23
2023-04-19,2005.12,2008.1,1969.19,1994.6
2023-04-20,1994.12,2012.33,1990.43,2004.66
2023-04-21,2003.94,2005.47,1971.58,1982.61
2023-04-24,1981.28,1990.81,1974.09,1988.96
2023-04-25,1988.83,2003.8,1976.05,1997.01
2023-04-26,1996.66,2009.27,1983.3,1989.25
2023-04-27,1989.95,2003.19,1974.11,1987.78
2023-04-28,1987.99,1995,1976.27,1989.52
2023-05-01,1991.03,2005.98,1977.04,1982.41
2023-05-02,1981.63,2019.35,1978.41,2016.51
2023-05-03,2016.45,2040.35,2006.88,2038.52
2023-05-04,2044.73,2078.37,2030.33,2050.09
2023-05-05,2049.73,2052.93,1999.46,2016.23
2023-05-08,2016.06,2029.36,2014.21,2021.33
2023-05-09,2020.84,2037.57,2019.46,2034.38
2023-05-10,2033.87,2048.13,2021.47,2030.17
2023-05-11,2030,2041.16,2011.1,2014.92
2023-05-12,2014.84,2022.56,2000.89,2010.98
2023-05-15,2007.9,2022.13,2007.18,2016.34
2023-05-16,2015.81,2018.31,1985.42,1988.78
2023-05-17,1989.06,1992.96,1974.98,1981.51
2023-05-18,1981.05,1985.95,1951.91,1957.39
2023-05-19,1957.88,1984.19,1953.96,1977.62
2023-05-22,1977.53,1982.61,1968.84,1971.66
2023-05-23,1971.82,1977.67,1954.22,1974.91
2023-05-24,1975.1,1985.28,1956.71,1957.16
2023-05-25,1957.39,1964.76,1938.86,1940.69
2023-05-26,1940.33,1957.21,1936.7,1946.61
2023-05-29,1941.97,1949.7,1940.18,1942.96
2023-05-30,1943.42,1963.47,1931.99,1959.23
2023-05-31,1959.21,1974.7,1953.64,1962.55
2023-06-01,1962.72,1983.09,1953.31,1977.37
2023-06-02,1977.19,1983.39,1947.94,1948.42
2023-06-05,1948.23,1963.98,1938.09,1961.68
2023-06-06,1961.44,1966.35,1954.3,1963.22
2023-06-07,1963.38,1970.16,1939.71,1939.82
2023-06-08,1940.31,1970.52,1939.61,1965.47
2023-06-09,1965.73,1973.03,1956.56,1960.68
2023-06-12,1959.64,1966.93,1949.14,1957.37
2023-06-13,1957.28,1970.95,1940,1943.39
2023-06-14,1943.08,1960.28,1939.65,1941.76
2023-06-15,1941.53,1960.24,1924.54,1957.87
2023-06-16,1957.38,1967.88,1953.24,1957.86
2023-06-19,1957.48,1958.71,1947.74,1950.32
2023-06-20,1950.63,1956.72,1929.73,1936.15
2023-06-21,1935.87,1939.45,1919.14,1932.63
2023-06-22,1932.26,1934.84,1912.35,1913.63
2023-06-23,1913.77,1937.42,1910.04,1921.02
2023-06-26,1924.71,1933.3,1921.49,1922.99
2023-06-27,1923.27,1930.63,1910.95,1913.52
2023-06-28,1914.05,1917.16,1902.79,1907.29
2023-06-29,1907.62,1913.03,1892.94,1908.12
2023-06-30,1908.33,1922.76,1900.5,1919.43
2023-07-03,1918.72,1930.93,1910,1921.42
2023-07-04,1921.23,1930.66,1919.86,1925.65
2023-07-05,1925.31,1935.02,1914.77,1915.06
2023-07-06,1915.28,1927.59,1902.61,1910.8
2023-07-07,1910.68,1934.9,1909.52,1925.38
2023-07-10,1924.53,1928.13,1912.62,1925.17
2023-07-11,1925.23,1938.41,1924.34,1932.08
2023-07-12,1932.27,1959.65,1932.16,1957.32
2023-07-13,1957.1,1963.48,1952.39,1960.35
2023-07-14,1960.28,1963.71,1950.9,1955.32
2023-07-17,1954.68,1959.8,1945.74,1954.79
2023-07-18,1954.52,1984.35,1954.5,1978.73
2023-07-19,1978.75,1980.85,1969.72,1976.84
2023-07-20,1975.8,1987.41,1965.31,1969.35
2023-07-21,1970.19,1973.72,1956.78,1961.87
2023-07-24,1962.41,1967.81,1953.42,1954.75
2023-07-25,1955.28,1965.7,1951.34,1964.83
2023-07-26,1965.01,1978.32,1961.97,1972.08
2023-07-27,1971.23,1982.15,1942.53,1945.49
2023-07-28,1946.42,1963.49,1945.43,1959
2023-07-31,1958.87,1972.35,1950.68,1965.37
2023-08-01,1965.64,1965.96,1941.22,1944.04
2023-08-02,1949.51,1954.75,1933,1934.75
2023-08-03,1935.04,1938.83,1929.48,1934.03
2023-08-04,1934.21,1946.74,1924.92,1942.7
2023-08-07,1942.21,1946.66,1931.42,1936.42
2023-08-08,1936.46,1938.03,1922.72,1925.02
2023-08-09,1925.01,1932.31,1913.98,1914.63
2023-08-10,1914.82,1930.16,1912.1,1912.19
2023-08-11,1912.56,1920.87,1910.76,1913.83
2023-08-14,1913.67,1916.18,1902.66,1907.32
2023-08-15,1907.37,1911.61,1896.35,1901.72
2023-08-16,1901.7,1907.15,1891.72,1891.79
2023-08-17,1892.15,1903.4,1884.99,1889.25
2023-08-18,1889.44,1896.84,1886.73,1889.6
2023-08-21,1889.8,1898.79,1884.77,1894.64
2023-08-22,1894.68,1904.44,1889.13,1897.28
2023-08-23,1897.4,1920.35,1897.34,1915.36
2023-08-24,1915.44,1923.31,1911.77,1916.7
2023-08-25,1917.21,1922.34,1903.77,1913.94
2023-08-28,1915.5,1926.03,1912.77,1920.1
2023-08-29,1920.16,1938.14,1914.4,1937.34
2023-08-30,1937.24,1949.01,1934.93,1942.23
2023-08-31,1942.9,1947.85,1939.08,1940.01
2023-09-01,1940.07,1952.9,1934.49,1939.85
2023-09-04,1940.39,1946.26,1936.77,1938.36
2023-09-05,1938.64,1938.93,1925.33,1925.95
2023-09-06,1926.16,1929.13,1915.26,1916.38
2023-09-07,1917.66,1923.59,1916.26,1919.58
2023-09-08,1919.67,1929.7,1917.31,1918.98
2023-09-11,1920.48,1930.7,1916.48,1922.28
2023-09-12,1922.68,1924.5,1907.56,1913.28
2023-09-13,1913.15,1915.71,1905.48,1908.1
2023-09-14,1908.78,1912.86,1900.94,1910.52
2023-09-15,1910.91,1930.39,1909.72,1923.52
2023-09-18,1923.57,1934.19,1922.51,1933.58
2023-09-19,1933.69,1937.33,1929.77,1931.3
2023-09-20,1932.02,1947.41,1927.91,1930.33
2023-09-21,1930.28,1931.43,1913.9,1919.98
2023-09-22,1919.39,1929.07,1919.36,1925.08
2023-09-25,1925.12,1927.16,1915.12,1915.76
2023-09-26,1916.1,1916.75,1899.11,1900.55
2023-09-27,1900.59,1903.91,1872.5,1874.98
2023-09-28,1876.15,1879.63,1857.63,1864.82
2023-09-29,1865.21,1879.84,1846.28,1849.09
2023-10-02,1847.04,1848.89,1827.16,1827.78
2023-10-03,1828.96,1833.33,1815.2,1822.91
2023-10-04,1823.42,1830.49,1816.58,1821.04
2023-10-05,1821.43,1829.15,1813.04,1820.11
2023-10-06,1820.57,1834.85,1810.4,1831.58
2023-10-09,1849.91,1863.48,1844.18,1861.31
2023-10-10,1861.32,1865.43,1852.95,1860.39
2023-10-11,1860.13,1877.2,1858.59,1874.24
2023-10-12,1874.75,1884.95,1867.88,1868.7
2023-10-13,1868.96,1930.75,1868.96,1929.94
2023-10-16,1923.46,1927.61,1908.14,1920.13
2023-10-17,1919.96,1931.56,1912.37,1923.04
2023-10-18,1923.93,1962.62,1923.27,1947.55
2023-10-19,1947.77,1977.68,1945.19,1974.31
2023-10-20,1973.56,1997.14,1971.96,1980.31
2023-10-23,1969.04,1982.77,1964.32,1972.71
2023-10-24,1973.44,1980.83,1953.3,1970.99
2023-10-25,1970.92,1987.23,1962.86,1979.5
2023-10-26,1980.44,1993.43,1971.72,1984.88
2023-10-27,1984.55,2009.46,1976.82,2005.7
2023-10-30,2004.68,2006.69,1990.92,1996.13
2023-10-31,1995.6,2007.95,1978.78,1983.95
2023-11-01,1983.6,1992.06,1969.83,1982.69
2023-11-02,1983.65,1991.05,1978.8,1985.83
2023-11-03,1984.88,2004.09,1983.21,1992.43
2023-11-06,1992.83,1993.07,1977.39,1977.79
2023-11-07,1978.02,1978.27,1956.69,1969.09
2023-11-08,1969.1,1970.99,1947.4,1950.19
2023-11-09,1949.73,1965.56,1944.63,1958.49
2023-11-10,1958.22,1960.82,1933.08,1937.81
2023-11-13,1938.53,1949.18,1931.65,1946.19
2023-11-14,1946.24,1970.91,1943.7,1963.09
2023-11-15,1962.97,1975.15,1955.42,1959.26
2023-11-16,1960.14,1987.98,1956.43,1981.24
2023-11-17,1980.53,1993.37,1978.61,1980.41
2023-11-20,1977.76,1985.14,1965.47,1977.66
2023-11-21,1978.12,2007.54,1977.79,1998.27
2023-11-22,1998.64,2006.35,1986.91,1989.85
2023-11-23,1988.83,1998.51,1988.76,1992.33
2023-11-24,1992.56,2003.58,1991.44,2002.12
2023-11-27,2001.78,2018.08,2000.38,2014.2
2023-11-28,2013.5,2043.02,2011.3,2041.17
2023-11-29,2041.07,2051.99,2035.28,2044.19
2023-11-30,2044.63,2047.22,2031,2036.04
2023-12-01,2036.65,2075.34,2033.77,2071.45
2023-12-04,2072.49,2143.31,2020.11,2029.01
2023-12-05,2029.98,2041.16,2009.9,2019.33
2023-12-06,2019.65,2035.83,2017.23,2025.35
2023-12-07,2025.32,2039.92,2020.18,2028.52
2023-12-08,2028.51,2034.05,1994.65,2004.07
2023-12-11,2004.84,2007.72,1975.83,1981.77
2023-12-12,1981.94,1996.67,1977.22,1979.41
2023-12-13,1980.64,2027.77,1973.03,2027.3
2023-12-14,2024.58,2047.87,2023.91,2036.38
2023-12-15,2036.13,2044.87,2015.62,2018.46
2023-12-18,2020.18,2033.67,2016.02,2027.18
2023-12-19,2027.55,2046.96,2021.69,2040.2
2023-12-20,2039.85,2043.46,2027.46,2031.33
2023-12-21,2032.05,2046.05,2031.46,2045.76
2023-12-22,2048.88,2070.6,2046.78,2052.76
2023-12-26,2053.22,2069.06,2052.91,2067.58
2023-12-27,2068.32,2084.44,2061.45,2077.6
2023-12-28,2078.02,2088.43,2064.62,2065.38
2023-12-29,2066.45,2074.75,2058.2,2062.9
2024-01-02,2063.99,2078.87,2055.82,2058.98
2024-01-03,2058.85,2065.93,2030.59,2041.38
2024-01-04,2042.22,2050.93,2036.23,2043.36
2024-01-05,2043.47,2063.98,2024.39,2045.07
2024-01-08,2044.71,2046.58,2016.77,2027.99
2024-01-09,2028.05,2041.97,2026.04,2030.22
2024-01-10,2030.58,2040.17,2020.45,2024.38
2024-01-11,2024.02,2039.65,2013.31,2028.61
2024-01-12,2029.12,2062.22,2028.68,2048.79
2024-01-15,2047.24,2058.59,2045.82,2054.66
2024-01-16,2055.24,2055.55,2024.26,2028.26
2024-01-17,2028,2032.95,2001.79,2006.19
2024-01-18,2006.56,2023.32,2005.76,2023.03
2024-01-19,2023.84,2039.41,2020.34,2029.35
2024-01-22,2028.94,2032.12,2016.48,2021.69
2024-01-23,2021.38,2037.89,2019.58,2029.23
2024-01-24,2028.58,2036.65,2011.2,2013.59
2024-01-25,2014.73,2025.36,2009.38,2020.79
2024-01-26,2019.64,2026.8,2015.93,2018.43
2024-01-29,2025.92,2037.55,2019.25,2032.83
2024-01-30,2032.98,2048.57,2029.03,2036.89
2024-01-31,2037.06,2056.01,2030.81,2039.12
2024-02-01,2039.1,2065.42,2030.03,2054.93
2024-02-02,2054.89,2057.64,2027.8,2039.59
2024-02-05,2039.72,2042.15,2014.87,2025.08
2024-02-06,2024.78,2038.89,2022.89,2035.95
2024-02-07,2035.64,2044.6,2030.55,2034.96
